"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00486195","MIDWEST, WY US","1991-12-15",,,"0.00","0.0","1.0","41","27","29",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-16",,,"0.00","0.0","0.0","42","16","24",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-17",,,"0.00","0.0","0.0","41","18","24",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-18",,,"0.00","0.0","0.0","45","21","33",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-19",,,"0.00","0.0","0.0","42","19","28",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-20",,,"0.00","0.0","0.0","43","18","26",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-21",,,"0.00","0.0","0.0","36","18","22",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-22",,,"0.00","0.0","0.0","34","16","21",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-23",,,"0.00","0.0","0.0","34","19","22",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-24",,,"0.00","0.0","0.0","31","15","19",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-25",,,"0.00","0.0","0.0","35","17","21",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-26",,,"0.00","0.0","0.0","35","18","21",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-27",,,"0.00","0.0","0.0","36","18","23",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-28",,,"0.00","0.0","0.0","36","17","20",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-29",,,"0.00","0.0","0.0","38","17","19",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-30",,,"0.00","0.0","0.0","40","14","19",,,,,,
"USC00486195","MIDWEST, WY US","1991-12-31",,,"0.00","0.0","0.0","41","16","22",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-01",,,"0.00","0.0","0.0","44","12","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-02",,,"0.00","0.0","0.0","41","9","18",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-03",,,"0.00","0.0","0.0","42","18","25",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-04",,,"0.00","0.0","0.0","47","23","27",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-05",,,"0.00","0.0","0.0","47","20","27",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-06",,,"0.00","0.0","0.0","43","17","23",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-07",,,"0.00","0.0","0.0","23","11","16",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-08",,,"0.00","0.0","0.0","34","12","14",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-09",,,"0.00","0.0","0.0","38","14","25",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-10",,,"0.00","0.0","0.0","46","25","27",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-11",,,"0.00","0.0","0.0","46","25","25",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-12",,,"0.00","0.0","0.0","30","11","12",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-13",,,"0.01","0.5","1.0","30","12","18",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-14",,,"0.00","0.0","0.0","20","-12","1",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-15",,,"0.00","0.0","0.0","39","1","11",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-16",,,"0.00","0.0","0.0","26","4","9",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-17",,,"0.00","0.0","0.0","38","9","11",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-18",,,"0.00","0.0","0.0","41","11","13",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-19",,,"0.00","0.0","0.0","42","11","12",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-20",,,"0.00","0.0","0.0","42","12","14",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-21",,,"0.00","0.0","0.0","43","12","12",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-22",,,"0.00","0.0","0.0","36","9","13",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-23",,,"0.00","0.0","0.0","41","13","34",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-24",,,"0.00","0.0","0.0","52","19","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-25",,,"0.00","0.0","0.0","46","21","23",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-26",,,"0.00","0.0","0.0","48","17","24",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-27",,,"0.00","0.0","0.0","47","24","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-28",,,"0.00","0.0","0.0","52","24","36",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-29",,,"0.00","0.0","0.0","55","28","30",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-30",,,"0.00","0.0","0.0","48","30","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-01-31",,,"0.00","0.0","0.0","55","29","35",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-01",,,"0.00","0.0","0.0","57","24","29",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-02",,,"0.00","0.0","0.0","52","17","18",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-03",,,"0.00","0.0","0.0","44","13","19",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-04",,,"0.00","0.0","0.0","49","17","17",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-05",,,"0.00","0.0","0.0","49","15","20",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-06",,,"0.00","0.0","0.0","47","15","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-07",,,"0.00","0.0","0.0","46","10","28",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-08",,,"0.00","0.0","0.0","45","18","22",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-09",,,"0.00","0.0","0.0","45","16","18",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-10",,,"0.00","0.0","0.0","52","16","17",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-11",,,"0.00","0.0","0.0","49","16","28",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-12",,,"0.00","0.0","0.0","50","23","31",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-13",,,"0.00","0.0","0.0","52","24","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-14",,,"0.00","0.0","0.0","51","24","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-15",,,"0.00","0.0","0.0","53","25","38",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-16",,,"0.00","0.0","0.0","51","19","28",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-17",,,"0.00","0.0","0.0","50","22","27",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-18",,,"0.00","0.0","0.0","38","21","21",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-19",,,"0.00","0.0","0.0","47","20","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-20",,,"0.00","0.0","0.0","56","35","41",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-21",,,"0.00","0.0","0.0","54","30","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-22",,,"0.00","0.0","0.0","56","26","31",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-23",,,"0.01","0.0","0.0","40","15","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-24",,,"0.01","0.0","0.0","49","26","30",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-25",,,"0.00","0.0","0.0","49","23","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-26",,,"0.00","0.0","0.0","58","26","36",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-27",,,"0.00","0.0","0.0","65","29","30",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-28",,,"0.00","0.0","0.0","69","32","45",,,,,,
"USC00486195","MIDWEST, WY US","1992-02-29",,,"0.00","0.0","0.0","68","30","49",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-01",,,"0.00","0.0","0.0","38","21","22",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-02",,,"0.00","0.0","0.0","42","19","27",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-03",,,"0.00","0.0","0.0","51","27","40",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-04",,,"0.29","0.0","0.0","43","27","40",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-05",,,"0.00","0.0","0.0","47","25","34",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-06",,,"0.00","0.0","0.0","52","33","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-07",,,"0.00","0.0","0.0","59","33","38",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-08",,,"0.17","3.0","3.0","33","19","19",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-09",,,"0.00","0.0","1.0","35","19","25",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-10",,,"0.00","0.0","0.0","45","25","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-11",,,"0.00","0.0","0.0","51","30","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-12",,,"0.00","0.0","0.0","59","29","30",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-13",,,"0.00","0.0","0.0","63","30","52",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-14",,,"0.00","0.0","0.0","61","25","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-15",,,"0.00","0.0","0.0","65","34","36",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-16",,,"0.00","0.0","0.0","61","33","35",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-17",,,"0.00","0.0","0.0","60","25","31",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-18",,,"0.15","3.0","3.0","32","27","29",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-19",,,"0.05","1.0","3.0","43","27","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-20",,,"0.05","1.5","1.0","51","25","25",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-21",,,"0.02","0.5","0.0","36","21","26",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-22",,,"0.00","0.0","0.0","50","34","36",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-23",,,"0.00","0.0","0.0","60","27","35",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-24",,,"0.02","0.0","0.0","38","25","35",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-25",,,"0.00","0.0","0.0","56","21","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-26",,,"0.00","0.0","0.0","59","35","42",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-27",,,"0.00","0.0","0.0","64","30","45",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-28",,,"0.00","0.0","0.0","65","28","40",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-29",,,"0.00","0.0","0.0","57","25","41",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-30",,,"0.01","0.0","0.0","62","33","35",,,,,,
"USC00486195","MIDWEST, WY US","1992-03-31",,,"0.00","0.0","0.0","47","19","39",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-01",,,"0.00","0.0","0.0","57","38","49",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-02",,,"0.00","0.0","0.0","65","33","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-03",,,"0.00","0.0","0.0","73","34","52",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-04",,,"0.00","0.0","0.0","77","36","38",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-05",,,"0.00","0.0","0.0","65","28","31",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-06",,,"0.00","0.0","0.0","60","27","39",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-07",,,"0.00","0.0","0.0","67","25","42",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-08",,,"0.00","0.0","0.0","62","27","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-09",,,"0.00","0.0","0.0","71","19","40",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-10",,,"0.00","0.0","0.0","68","28","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-11",,,"0.00","0.0","0.0","58","27","34",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-12",,,"0.00","0.0","0.0","72","32","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-13",,,"0.00","0.0","0.0","68","33","35",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-14",,,"0.00","0.0","0.0","76","41","44",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-15",,,"0.00","0.0","0.0","60","41","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-16",,,"0.03","0.0","0.0","57","39","48",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-17",,,"0.00","0.0","0.0","66","34","44",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-18",,,"0.00","0.0","0.0","51","33","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-19",,,"0.08","0.0","0.0","41","31","32",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-20",,,"0.00","0.0","0.0","55","25","33",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-21",,,"0.00","0.0","0.0","62","33","37",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-22",,,"0.00","0.0","0.0","61","32","40",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-23",,,"0.00","0.0","0.0","49","26","34",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-24",,,"0.00","0.0","0.0","62","30","42",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-25",,,"0.00","0.0","0.0","71","33","52",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-26",,,"0.00","0.0","0.0","74","21","49",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-27",,,"0.00","0.0","0.0","81","36","51",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-28",,,"0.00","0.0","0.0","78","40","57",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-29",,,"0.00","0.0","0.0","84","54","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-04-30",,,"0.00","0.0","0.0","81","31","49",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-01",,,,"0.0","0.0","81","45","47",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-02",,,,"0.0","0.0","84","32","42",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-03",,,,"0.0","0.0","85","27","39",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-04",,,,"0.0","0.0","76","32","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-05",,,,"0.0","0.0","77","39","49",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-06",,,,"0.0","0.0","85","41","56",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-07",,,,"0.0","0.0","87","42","57",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-08",,,,"0.0","0.0","88","59","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-09",,,"0.50","0.0","0.0","57","37","56",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-10",,,,"0.0","0.0","74","34","44",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-11",,,,"0.0","0.0","76","36","46",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-12",,,,"0.0","0.0","77","37","48",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-13",,,,"0.0","0.0","77","38","48",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-14",,,,"0.0","0.0","79","44","53",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-15",,,,"0.0","0.0","81","41","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-16",,,"0.04","0.0","0.0","51","33","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-17",,,,"0.0","0.0","82","60","70",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-18",,,,"0.0","0.0","90","62","63",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-19",,,,"0.0","0.0","89","49","68",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-20",,,"0.13","0.0","0.0","84","52","52",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-21",,,"0.41","0.0","0.0","53","40","41",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-22",,,,"0.0","0.0","56","38","56",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-23",,,,"0.0","0.0","62","40","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-24",,,,"0.0","0.0","72","40","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-25",,,,"0.0","0.0","57","37","47",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-26",,,"0.03","0.0","0.0","70","42","46",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-27",,,,"0.0","0.0","63","33","40",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-28",,,,"0.0","0.0","68","38","44",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-29",,,"0.04","0.0","0.0","71","36","36",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-30",,,"0.15","0.0","0.0","76","41","56",,,,,,
"USC00486195","MIDWEST, WY US","1992-05-31",,,"0.05","0.0","0.0","67","43","46",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-01",,,"0.05","0.0","0.0","70","41","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-02",,,"0.00","0.0","0.0","80","49","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-03",,,"0.00","0.0","0.0","73","45","52",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-04",,,"0.00","0.0","0.0","74","47","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-05",,,"0.00","0.0","0.0","71","39","47",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-06",,,"0.00","0.0","0.0","74","43","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-07",,,"0.00","0.0","0.0","74","36","57",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-08",,,"0.00","0.0","0.0","79","46","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-09",,,"0.00","0.0","0.0","79","48","65",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-10",,,"0.00","0.0","0.0","86","49","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-11",,,"0.02","0.0","0.0","83","44","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-12",,,"0.25","0.0","0.0","85","46","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-13",,,"0.28","0.0","0.0","89","41","54",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-14",,,"0.55","0.0","0.0","72","53","54",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-15",,,"0.02","0.0","0.0","73","43","54",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-16",,,"0.00","0.0","0.0","69","49","54",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-17",,,"0.02","0.0","0.0","65","52","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-18",,,"0.01","0.0","0.0","68","54","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-19",,,"0.00","0.0","0.0","82","51","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-20",,,"0.00","0.0","0.0","84","51","64",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-21",,,"0.00","0.0","0.0","84","47","65",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-22",,,"0.00","0.0","0.0","83","55","68",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-23",,,"0.00","0.0","0.0","89","68","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-24",,,"0.58","0.0","0.0","82","54","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-25",,,"0.00","0.0","0.0","80","53","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-26",,,"0.93","0.0","0.0","83","51","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-27",,,"0.00","0.0","0.0","81","52","64",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-28",,,"0.00","0.0","0.0","80","60","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-29",,,"0.00","0.0","0.0","81","58","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-06-30",,,"0.35","0.0","0.0","81","45","65",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-01",,,"0.77","0.0","0.0","81","44","68",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-02",,,"0.03","0.0","0.0","83","43","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-03",,,"0.00","0.0","0.0","85","44","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-04",,,"0.00","0.0","0.0","87","45","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-05",,,"0.00","0.0","0.0","91","44","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-06",,,"0.01","0.0","0.0","90","57","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-07",,,"0.01","0.0","0.0","78","50","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-08",,,"0.00","0.0","0.0","83","53","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-09",,,"0.00","0.0","0.0","72","46","51",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-10",,,"0.00","0.0","0.0","81","54","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-11",,,"0.30","0.0","0.0","82","51","53",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-12",,,"0.15","0.0","0.0","59","46","54",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-13",,,"0.00","0.0","0.0","78","52","63",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-14",,,"0.00","0.0","0.0","86","52","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-15",,,"0.00","0.0","0.0","88","50","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-16",,,"0.00","0.0","0.0","89","49","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-17",,,"0.00","0.0","0.0","93","52","65",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-18",,,"0.00","0.0","0.0","90","50","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-19",,,,"0.0","0.0","88","48","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-20",,,,"0.0","0.0","85","49","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-21",,,,"0.0","0.0","89","50","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-22",,,"0.00","0.0","0.0","79","48","56",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-23",,,"0.00","0.0","0.0","86","51","63",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-24",,,"0.07","0.0","0.0","90","54","65",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-25",,,"0.00","0.0","0.0","89","52","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-26",,,"0.00","0.0","0.0","84","50","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-27",,,"0.00","0.0","0.0","80","48","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-28",,,"0.00","0.0","0.0","87","49","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-29",,,"0.49","0.0","0.0","89","49","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-30",,,"0.00","0.0","0.0","90","52","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-07-31",,,"0.00","0.0","0.0","89","48","57",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-01",,,"0.00","0.0","0.0","87","56","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-02",,,"0.00","0.0","0.0","90","58","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-03",,,"0.11","0.0","0.0","81","54","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-04",,,"0.00","0.0","0.0","80","50","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-05",,,"0.00","0.0","0.0","82","51","63",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-06",,,"0.00","0.0","0.0","81","53","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-07",,,"0.00","0.0","0.0","83","53","59",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-08",,,"0.00","0.0","0.0","96","62","73",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-09",,,"0.00","0.0","0.0","89","59","63",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-10",,,"0.00","0.0","0.0","90","55","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-11",,,"0.00","0.0","0.0","79","46","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-12",,,"0.00","0.0","0.0","81","47","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-13",,,"0.00","0.0","0.0","83","52","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-14",,,"0.00","0.0","0.0","91","50","81",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-15",,,"0.00","0.0","0.0","92","53","71",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-16",,,"0.00","0.0","0.0","93","53","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-17",,,"0.00","0.0","0.0","90","52","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-18",,,"0.00","0.0","0.0","88","54","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-19",,,"0.00","0.0","0.0","92","57","61",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-20",,,"0.08","0.0","0.0","89","55","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-21",,,"0.00","0.0","0.0","80","51","56",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-22",,,"0.56","0.0","0.0","60","41","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-23",,,"0.02","0.0","0.0","49","42","42",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-24",,,"0.00","0.0","0.0","51","42","43",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-25",,,"0.00","0.0","0.0","56","37","42",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-26",,,"0.00","0.0","0.0","67","36","45",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-27",,,"0.00","0.0","0.0","80","45","50",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-28",,,"0.00","0.0","0.0","79","37","47",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-29",,,"0.00","0.0","0.0","82","43","45",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-30",,,"0.00","0.0","0.0","85","45","51",,,,,,
"USC00486195","MIDWEST, WY US","1992-08-31",,,"0.07","0.0","0.0","78","49","55",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-01",,,"0.04","0.0","0.0","72","46","50",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-02",,,"0.00","0.0","0.0","82","56","58",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-03",,,"0.00","0.0","0.0","85","58","62",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-04",,,"0.00","0.0","0.0","82","50","60",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-05",,,"0.00","0.0","0.0","80","48","53",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-06",,,"0.00","0.0","0.0","78","46","54",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-07",,,"0.00","0.0","0.0","79","40","52",,,,,,
"USC00486195","MIDWEST, WY US","1992-09-08",,,"0.00","0.0","0.0","75","41","55",,,,,,
